Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
AECI,LMP,,192.8111,146.3223,53.4052,51.8267,42.4207,40.6494,41.7851,38.5864,41.1302,45.2649,60.2005,66.8896,73.8158,52.5493,43.2788,35.4444,30.3812,31.7592,34.3194,27.8712,28.2535,28.2059,28.2005,30.2027
AECI,LMP,,43.2775,48.415,52.4322,58.9541,36.7936,37.31,34.6177,52.7263,24.6021,27.952,29.634,38.5148,53.7832,48.7588,30.6625,25.6401,23.1174,23.054,18.9096,20.2308,17.7566,20.3796,21.4894,26.8439
AECI,LMP,,29.9389,34.8358,26.7443,23.0515,21.0958,15.6155,23.9166,18.3419,24.5713,19.0422,17.686,19.2239,20.8868,20.7944,22.6948,21.6695,19.6041,22.5906,25.1936,29.5343,25.6463,28.714,27.7773,23.9234
AECI,LMP,,26.0812,23.6537,21.3561,17.5272,18.9064,19.8134,20.5415,20.7571,21.3634,21.326,23.16,26.0495,24.4967,25.0488,32.1096,59.9785,50.2029,27.7646,43.0977,23.1252,22.2942,21.0378,22.0479,23.3984
AECI,LMP,,62.6486,23.8789,25.4624,42.8409,21.3222,26.7012,15.0726,17.1082,16.898,27.018,12.5312,21.9893,19.6245,21.7459,34.8339,21.6261,17.9157,16.7914,19.0128,14.1219,15.4834,21.2226,41.3265,13.5147
AECI,LMP,,21.7922,27.8305,27.1459,25.3327,31.5488,18.8651,17.5106,17.9752,17.6462,18.421,17.3333,18.5969,19.0784,20.0221,20.9839,21.0071,23.0334,22.9164,22.6778,22.4858,21.9411,21.2242,21.6059,22.7889
AECI,LMP,,23.8063,24.4928,23.3452,30.7723,25.232,26.8459,24.5147,25.8913,25.2992,24.7972,24.794,119.7437,43.2293,29.5558,28.2512,29.429,27.4116,22.9235,23.6446,25.4398,23.6129,22.5894,22.6175,24.6093
AECI,LMP,,42.7793,22.5531,20.5646,18.8437,12.8019,10.4092,23.4741,20.2463,17.6774,13.8881,17.2811,17.3995,17.4876,16.6739,18.8977,20.9097,20.289,24.2779,45.1768,15.5535,12.3123,21.3585,20.7193,33.9628
AECI,LMP,,45.9565,29.0791,18.9742,13.1446,8.9122,8.8189,-3.6452,-9.9544,6.6758,5.5385,17.4291,31.6309,18.8228,30.6788,19.211,19.4585,20.6134,30.6671,93.7869,18.0758,18.9637,21.7924,17.1698,11.2696
AECI,LMP,,14.6619,18.6561,9.2576,4.9062,10.16,8.8933,12.3045,13.7482,16.9127,17.0998,72.8554,27.5213,26.0454,25.3621,25.8251,23.1564,19.4471,18.8817,20.877,19.6202,22.2288,27.8706,20.8352,17.9934
AECI,LMP,,24.1943,21.4068,24.385,17.8386,22.7806,8.6207,10.0784,1.5359,5.1292,13.5599,18.69,18.8713,18.3774,19.9701,19.5727,18.2054,22.1743,19.8326,19.1237,18.3944,17.6986,17.0582,16.981,20.2487
AECI,LMP,,24.0658,24.9182,25.1494,24.1156,22.1609,22.124,20.6144,19.6855,18.97,19.0503,19.1557,20.4618,19.3075,20.206,23.1476,22.1014,20.2747,20.7259,19.6082,18.9143,18.916,18.9894,20.0477,18.693
AECI,LMP,,18.6051,17.3216,15.1756,10.8968,14.0515,16.3424,15.2512,17.8561,19.1183,20.3257,22.0864,22.0689,23.5418,23.1027,24.6453,25.5655,22.6093,22.3057,22.8893,21.8053,21.5037,21.2555,21.0633,20.3665
AECI,LMP,,20.7743,19.6962,17.2152,16.634,15.3186,16.48,18.2746,18.4099,18.6754,19.0187,20.2419,23.0278,25.3679,21.8645,23.9011,25.0631,24.5428,24.3914,22.1653,21.6959,20.4364,20.3501,19.9256,19.2549
AECI,LMP,,18.694,7.2515,10.8451,23.6507,-8.4851,8.6424,7.7788,-10.4656,16.8004,14.6454,22.0161,40.0292,36.0655,24.2856,21.1746,17.5049,15.7685,15.6545,18.8085,16.3393,16.1915,16.2197,17.3331,19.5566
AECI,LMP,,19.8927,23.3483,21.2208,18.2343,18.3496,17.8098,17.6634,17.0357,17.122,19.0905,19.4536,22.9098,24.6227,20.4566,42.7528,23.9777,19.9126,19.4477,21.8668,19.5946,18.9398,23.4881,32.8385,26.4004
AECI,LMP,,23.0865,26.0999,22.0804,21.5423,20.0157,18.0246,18.2175,18.4076,17.5218,18.2369,18.6764,28.7866,24.7771,24.1915,31.4631,31.747,27.7594,29.1165,30.4452,29.8564,22.6367,24.5677,22.0494,21.65
AECI,LMP,,21.0775,22.3267,22.2504,20.1573,18.0044,17.0588,17.6322,17.9827,17.9456,18.5397,21.4407,29.3169,26.456,20.0017,20.1255,20.2944,18.8,19.1855,75.2098,20.6141,110.1168,16.3429,13.9795,17.3575
AECI,LMP,,18.2812,11.8688,19.36,21.203,15.0427,24.0933,144.8773,7.7045,12.9435,18.7465,47.2312,45.0425,33.3472,16.6396,23.5545,37.3585,30.1165,20.1204,22.7466,38.2393,53.9016,17.4685,19.6109,20.2081
AECI,LMP,,20.3645,19.9769,20.9732,20.8327,19.1043,20.6134,16.9688,15.3117,18.2522,17.2977,17.3225,17.2338,17.4208,18.7864,35.98,19.791,21.1928,53.9233,21.3525,21.6064,22.2674,22.9812,21.3008,21.3831
